"typeName","type","value"
"CountryCode","enumeratedString","YT"
"CountryCode","enumeratedString","ZA"
"CountryCode","enumeratedString","ZM"
"CountryCode","enumeratedString","ZW"
"CreditIndexNameType","enumeratedString","ABX.HE.A"
"CreditIndexNameType","enumeratedString","ABX.HE.AA"
"CreditIndexNameType","enumeratedString","ABX.HE.AAA"
"CreditIndexNameType","enumeratedString","ABX.HE.BB"
"CreditIndexNameType","enumeratedString","ABX.HE.BBB"
"CreditIndexNameType","enumeratedString","ABX.HE.PENAAA"
"CreditIndexNameType","enumeratedString","CDX.EM"
"CreditIndexNameType","enumeratedString","CDX.EM.DIVERSIFIED"
"CreditIndexNameType","enumeratedString","CDX.EM.ex-EU"
"CreditIndexNameType","enumeratedString","CDX.LATAM.CORP"
"CreditIndexNameType","enumeratedString","CDX.NA.HY"
"CreditIndexNameType","enumeratedString","CDX.NA.HY.B"
"CreditIndexNameType","enumeratedString","CDX.NA.HY.BB"
"CreditIndexNameType","enumeratedString","CDX.NA.IG"
"CreditIndexNameType","enumeratedString","CDX.NA.IG.CONS"
"CreditIndexNameType","enumeratedString","CDX.NA.IG.ENRG"
"CreditIndexNameType","enumeratedString","CDX.NA.IG.FIN"
"CreditIndexNameType","enumeratedString","CDX.NA.IG.HVOL"
"CreditIndexNameType","enumeratedString","CDX.NA.IG.TMT"
"CreditIndexNameType","enumeratedString","CDX.NA.XO"
"CreditIndexNameType","enumeratedString","CMBX.NA.A"
"CreditIndexNameType","enumeratedString","CMBX.NA.AA"
"CreditIndexNameType","enumeratedString","CMBX.NA.AAA"
"CreditIndexNameType","enumeratedString","CMBX.NA.AJ"
"CreditIndexNameType","enumeratedString","CMBX.NA.AM"
"CreditIndexNameType","enumeratedString","CMBX.NA.AS"
"CreditIndexNameType","enumeratedString","CMBX.NA.BB"
"CreditIndexNameType","enumeratedString","CMBX.NA.BBB"
"CreditIndexNameType","enumeratedString","CMBX.NA.BBB-"
"CreditIndexNameType","enumeratedString","IOS.FN"
"CreditIndexNameType","enumeratedString","LCDX.NA"
"CreditIndexNameType","enumeratedString","MBX.FN"
"CreditIndexNameType","enumeratedString","MCDX.NA"
"CreditIndexNameType","enumeratedString","OtherCreditIndex"
"CreditIndexNameType","enumeratedString","PO.FN"
"CreditIndexNameType","enumeratedString","PRIMEX.ARM"
"CreditIndexNameType","enumeratedString","PRIMEX.FRM"
"CreditIndexNameType","enumeratedString","TRX.NA"
"CreditIndexNameType","enumeratedString","iTraxx Asia ex-Japan IG"
"CreditIndexNameType","enumeratedString","iTraxx Australia"
"CreditIndexNameType","enumeratedString","iTraxx CEEMEA"
"CreditIndexNameType","enumeratedString","iTraxx Europe"
"CreditIndexNameType","enumeratedString","iTraxx Europe Crossover"
"CreditIndexNameType","enumeratedString","iTraxx Europe HiVol"
"CreditIndexNameType","enumeratedString","iTraxx Europe Non-Financial"
"CreditIndexNameType","enumeratedString","iTraxx Europe Senior Financials"
"CreditIndexNameType","enumeratedString","iTraxx Europe Sub Financials"
"CreditIndexNameType","enumeratedString","iTraxx Japan"
"CreditIndexNameType","enumeratedString","iTraxx LevX Senior"
"CreditIndexNameType","enumeratedString","iTraxx LevX Subordinated"
"CreditIndexNameType","enumeratedString","iTraxx SDI-75"
"CreditIndexNameType","enumeratedString","iTraxx SovX Asia Pacific"
"CreditIndexNameType","enumeratedString","iTraxx SovX BRIC"
"CreditIndexNameType","enumeratedString","iTraxx SovX CEEMEA"
"CreditIndexNameType","enumeratedString","iTraxx SovX G7"
"CreditIndexNameType","enumeratedString","iTraxx SovX Global Liquid Investment Grade"
"CreditIndexNameType","enumeratedString","iTraxx SovX Western Europe"
"Currency","enumeratedString","AED"
"Currency","enumeratedString","AFN"
"Currency","enumeratedString","ALL"
"Currency","enumeratedString","AMD"
"Currency","enumeratedString","ANG"
"Currency","enumeratedString","AOA"
"Currency","enumeratedString","ARS"
"Currency","enumeratedString","AUD"
"Currency","enumeratedString","AWG"
"Currency","enumeratedString","AZN"
"Currency","enumeratedString","BAM"
"Currency","enumeratedString","BBD"
"Currency","enumeratedString","BDT"
"Currency","enumeratedString","BGN"
"Currency","enumeratedString","BHD"
"Currency","enumeratedString","BIF"
"Currency","enumeratedString","BMD"
"Currency","enumeratedString","BND"
"Currency","enumeratedString","BOB"
"Currency","enumeratedString","BRL"
"Currency","enumeratedString","BSD"
"Currency","enumeratedString","BTN"
"Currency","enumeratedString","BWP"
"Currency","enumeratedString","BYR"
"Currency","enumeratedString","BZD"
"Currency","enumeratedString","CAD"
"Currency","enumeratedString","CDF"
"Currency","enumeratedString","CHF"
"Currency","enumeratedString","CLF"
"Currency","enumeratedString","CLP"
"Currency","enumeratedString","CNY"
"Currency","enumeratedString","COP"
"Currency","enumeratedString","CRC"
"Currency","enumeratedString","CUC"
"Currency","enumeratedString","CUP"
"Currency","enumeratedString","CVE"
"Currency","enumeratedString","CZK"
"Currency","enumeratedString","DJF"
"Currency","enumeratedString","DKK"
"Currency","enumeratedString","DOP"
"Currency","enumeratedString","DZD"
"Currency","enumeratedString","EGP"
"Currency","enumeratedString","ERN"
"Currency","enumeratedString","ETB"
"Currency","enumeratedString","EUR"
"Currency","enumeratedString","FJD"
"Currency","enumeratedString","FKP"
"Currency","enumeratedString","GBP"
"Currency","enumeratedString","GEL"
"Currency","enumeratedString","GGP"
"Currency","enumeratedString","GHS"
"Currency","enumeratedString","GIP"
"Currency","enumeratedString","GMD"
"Currency","enumeratedString","GNF"
"Currency","enumeratedString","GTQ"
"Currency","enumeratedString","GYD"
"Currency","enumeratedString","HKD"
"Currency","enumeratedString","HNL"
"Currency","enumeratedString","HRK"
"Currency","enumeratedString","HTG"
"Currency","enumeratedString","HUF"
"Currency","enumeratedString","IDR"
"Currency","enumeratedString","ILS"
"Currency","enumeratedString","IMP"
"Currency","enumeratedString","INR"
"Currency","enumeratedString","IQD"
"Currency","enumeratedString","IRR"
"Currency","enumeratedString","ISK"
"Currency","enumeratedString","JEP"
"Currency","enumeratedString","JMD"
"Currency","enumeratedString","JOD"
"Currency","enumeratedString","JPY"
"Currency","enumeratedString","KES"
"Currency","enumeratedString","KGS"
"Currency","enumeratedString","KHR"
"Currency","enumeratedString","KMF"
"Currency","enumeratedString","KPW"
"Currency","enumeratedString","KRW"
"Currency","enumeratedString","KWD"
"Currency","enumeratedString","KYD"
"Currency","enumeratedString","KZT"
"Currency","enumeratedString","LAK"
"Currency","enumeratedString","LBP"
"Currency","enumeratedString","LKR"
"Currency","enumeratedString","LRD"
"Currency","enumeratedString","LSL"
"Currency","enumeratedString","LTL"
"Currency","enumeratedString","LVL"
"Currency","enumeratedString","LYD"
"Currency","enumeratedString","MAD"
"Currency","enumeratedString","MDL"
"Currency","enumeratedString","MGA"
"Currency","enumeratedString","MKD"
"Currency","enumeratedString","MMK"
"Currency","enumeratedString","MNT"
"Currency","enumeratedString","MOP"
"Currency","enumeratedString","MRO"
"Currency","enumeratedString","MUR"
"Currency","enumeratedString","MVR"
"Currency","enumeratedString","MWK"
"Currency","enumeratedString","MXN"
"Currency","enumeratedString","MYR"
"Currency","enumeratedString","MZN"
"Currency","enumeratedString","NAD"
"Currency","enumeratedString","NGN"
"Currency","enumeratedString","NIO"
"Currency","enumeratedString","NOK"
"Currency","enumeratedString","NPR"
"Currency","enumeratedString","NZD"
"Currency","enumeratedString","OMR"
"Currency","enumeratedString","PAB"
"Currency","enumeratedString","PEN"
"Currency","enumeratedString","PGK"
"Currency","enumeratedString","PHP"
"Currency","enumeratedString","PKR"
"Currency","enumeratedString","PLN"
"Currency","enumeratedString","PYG"
"Currency","enumeratedString","QAR"
"Currency","enumeratedString","RON"
"Currency","enumeratedString","RSD"
"Currency","enumeratedString","RUB"
"Currency","enumeratedString","RWF"
"Currency","enumeratedString","SAR"
"Currency","enumeratedString","SBD"
"Currency","enumeratedString","SCR"
"Currency","enumeratedString","SDG"
"Currency","enumeratedString","SEK"
"Currency","enumeratedString","SGD"
"Currency","enumeratedString","SHP"
"Currency","enumeratedString","SLL"
"Currency","enumeratedString","SOS"
"Currency","enumeratedString","SPL"
"Currency","enumeratedString","SRD"
"Currency","enumeratedString","STD"
"Currency","enumeratedString","SVC"
"Currency","enumeratedString","SYP"
"Currency","enumeratedString","SZL"
"Currency","enumeratedString","THB"
"Currency","enumeratedString","TJS"
"Currency","enumeratedString","TMT"
"Currency","enumeratedString","TND"
"Currency","enumeratedString","TOP"
"Currency","enumeratedString","TRY"
"Currency","enumeratedString","TTD"
"Currency","enumeratedString","TVD"
"Currency","enumeratedString","TWD"
"Currency","enumeratedString","TZS"
"Currency","enumeratedString","UAH"
"Currency","enumeratedString","UGX"
"Currency","enumeratedString","USD"
"Currency","enumeratedString","UYU"
"Currency","enumeratedString","UZS"
"Currency","enumeratedString","VEF"
"Currency","enumeratedString","VND"
"Currency","enumeratedString","VUV"
"Currency","enumeratedString","WST"
"Currency","enumeratedString","XAF"
"Currency","enumeratedString","XCD"
"Currency","enumeratedString","XDR"
"Currency","enumeratedString","XOF"
"Currency","enumeratedString","XPF"
"Currency","enumeratedString","YER"
"Currency","enumeratedString","ZAR"
"Currency","enumeratedString","ZMW"
"Currency","enumeratedString","ZWD"
"DayCountFraction","enumeratedString","1/1"
"DayCountFraction","enumeratedString","30/360"
"DayCountFraction","enumeratedString","30E/360"
"DayCountFraction","enumeratedString","30E/360.ISDA"
"DayCountFraction","enumeratedString","ACT/360"
"DayCountFraction","enumeratedString","ACT/365.FIXED"
"DayCountFraction","enumeratedString","ACT/365.ISDA"
"DayCountFraction","enumeratedString","ACT/365L"
"DayCountFraction","enumeratedString","ACT/ACT.ICMA"
"DayCountFraction","enumeratedString","ACT/ACT.ISDA"
"DayCountFraction","enumeratedString","ACT/ACT.ISMA"
"DayCountFraction","enumeratedString","BUS/252"
"DayOfWeek","enumeratedString","Friday"
"DayOfWeek","enumeratedString","Monday"
"DayOfWeek","enumeratedString","Saturday"
"DayOfWeek","enumeratedString","Sunday"
"DayOfWeek","enumeratedString","Thursday"
"DayOfWeek","enumeratedString","Tuesday"
"DayOfWeek","enumeratedString","Wednesday"
"DayType","enumeratedString","Business"
"DayType","enumeratedString","Calendar"
"DealingRestrictionStatus","enumeratedString","DND"
"DealingRestrictionStatus","enumeratedString","None"
"DealingRestrictionStatus","enumeratedString","RD"
"DistributionRegions","enumeratedString","Americas"
"DistributionRegions","enumeratedString","Asia (HK, Taiwan)"
"DistributionRegions","enumeratedString","Asia (Singapore)"
"DistributionRegions","enumeratedString","EEA"
"DistributionRegions","enumeratedString","Japan"
"DistributionRegions","enumeratedString","Other"
"DistributorTiers","enumeratedString","1"
"DistributorTiers","enumeratedString","2"
"DistributorTiers","enumeratedString","3"
"DistributorTiers","enumeratedString","DistributorNotTiered"
"DoddFrankSwapType","enumeratedString","mixed-swap"
"DoddFrankSwapType","enumeratedString","not-applicable"
"DoddFrankSwapType","enumeratedString","not-title-vii-instrument"
"DoddFrankSwapType","enumeratedString","security-based-swap"
"DoddFrankSwapType","enumeratedString","swap"
"DoddFrankSwapType","enumeratedString","treasury-exempt-fx-forward"
"ESMAAboveClearingThresholdAssetClasses","enumeratedString","Commodity"
"ESMAAboveClearingThresholdAssetClasses","enumeratedString","Credit"
"ESMAAboveClearingThresholdAssetClasses","enumeratedString","Equity"
"ESMAAboveClearingThresholdAssetClasses","enumeratedString","ForeignExchange"
"ESMAAboveClearingThresholdAssetClasses","enumeratedString","InterestRate"
"ESMAAboveClearingThresholdAssetClasses","enumeratedString","NotApplicable"
"ESMAAssetClasses","enumeratedString","Bond"
"ESMAAssetClasses","enumeratedString","C10Derivative"
"ESMAAssetClasses","enumeratedString","CommodityDerivative"
"ESMAAssetClasses","enumeratedString","ContractForDifference"
"ESMAAssetClasses","enumeratedString","CreditDerivative"
"ESMAAssetClasses","enumeratedString","EmissionAllowance"
"ESMAAssetClasses","enumeratedString","EmissionAllowanceDerivative"
"ESMAAssetClasses","enumeratedString","Equity"
"ESMAAssetClasses","enumeratedString","EquityDerivative"
"ESMAAssetClasses","enumeratedString","ForeignExchangeDerivative"
"ESMAAssetClasses","enumeratedString","InterestRateDerivative"
"ESMAAssetClasses","enumeratedString","MoneyMarket"
"ESMAAssetClasses","enumeratedString","Other"
"ESMAAssetClasses","enumeratedString","SecuritisedDerivative"
"ESMAAssetClasses","enumeratedString","StructuredDeposit"
"ESMAAssetClasses","enumeratedString","StructuredFinanceProduct"
"ESMAAssetClasses","enumeratedString","UCITS"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:DIRY"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:FRST"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:GRIN:MWHT"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:GROS:CORN"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:GROS:FWHT"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:GROS:OTHR"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:GROS:RICE"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:GROS:RPSD"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:GROS:SOYB"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:LSTK"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:OOLI:LAMP"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:POTA"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:SEAF"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:SOFT:BRWN"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:SOFT:CCOA"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:SOFT:OTHR"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:SOFT:ROBU"
"ESMACommodityUnderlyerClassification","enumeratedString","AGRI:SOFT:WHSG"
"ESMACommodityUnderlyerClassification","enumeratedString","ENVR:CRBR"
"ESMACommodityUnderlyerClassification","enumeratedString","ENVR:EMIS:CERE"
"ESMACommodityUnderlyerClassification","enumeratedString","ENVR:EMIS:ERUE"
"ESMACommodityUnderlyerClassification","enumeratedString","ENVR:EMIS:EUAA"
"ESMACommodityUnderlyerClassification","enumeratedString","ENVR:EMIS:EUAE"
"ESMACommodityUnderlyerClassification","enumeratedString","ENVR:EMIS:OTHR"
"ESMACommodityUnderlyerClassification","enumeratedString","ENVR:WTHR"
"ESMACommodityUnderlyerClassification","enumeratedString","FRGT:CSHP"
"ESMACommodityUnderlyerClassification","enumeratedString","FRGT:DRYF:DBCR"
"ESMACommodityUnderlyerClassification","enumeratedString","FRGT:WETF:TNKR"
"ESMACommodityUnderlyerClassification","enumeratedString","FRTL:AMMO"
"ESMACommodityUnderlyerClassification","enumeratedString","FRTL:DAPH"
"ESMACommodityUnderlyerClassification","enumeratedString","FRTL:PTSH"
"ESMACommodityUnderlyerClassification","enumeratedString","FRTL:SLPH"
"ESMACommodityUnderlyerClassification","enumeratedString","FRTL:UAAN"
"ESMACommodityUnderlyerClassification","enumeratedString","FRTL:UREA"
"ESMACommodityUnderlyerClassification","enumeratedString","INDP:CSTR"
"ESMACommodityUnderlyerClassification","enumeratedString","INDP:MFTG"
"ESMACommodityUnderlyerClassification","enumeratedString","INFL"
"ESMACommodityUnderlyerClassification","enumeratedString","MCEX"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:ALUA"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:ALUM"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:CBLT"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:COPR"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:IRON"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:LEAD"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:MOLY"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:NASC"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:NICK"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:OTHR"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:STEL"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:TINN"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:NPRM:ZINC"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:PRME:GOLD"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:PRME:OTHR"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:PRME:PLDM"
"ESMACommodityUnderlyerClassification","enumeratedString","METL:PRME:PTNM"
